customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_techsupport,CLV,CLV_quartile,Churn_encoded
5649-ANRML,1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,95.1,180.25,Yes,0,5,0.5276005547850208,0,2282.3999999999996,High,1
5375-XLDOF,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,7665.8,No,2,7,0.014916903649977822,0,7890.15,Premium,0
0168-XZKBB,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1564.4,No,1,2,0.05551649194579391,1,2084.3999999999996,High,0
4797-AXPXK,0,0,0,1,1,1,0,0,2,2,0,2,0,0,0,1,2,60.0,60.0,Yes,0,4,1.0,0,1440.0,Medium,1
4277-UDIEF,1,0,1,1,24,1,2,0,2,0,0,2,2,2,0,0,0,81.0,1923.85,No,2,5,0.04210307456402526,0,1944.0,Medium,0
2796-UUZZO,1,0,1,1,63,1,0,1,0,2,2,0,0,0,0,1,1,80.3,4896.35,No,2,3,0.016399971407272763,1,5058.9,Premium,0
3317-HRTNN,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0,Yes,0,2,0.23080808080808082,1,1096.8000000000002,Low,1
2180-DXNEG,0,0,0,0,12,1,0,1,0,0,2,0,2,2,0,1,2,96.0,1062.1,Yes,1,4,0.09038696921193862,1,2304.0,High,1
8706-HRADD,1,0,0,0,21,0,1,0,2,0,0,2,2,0,0,1,3,43.55,1011.5,No,1,3,0.0430548690064261,0,1045.1999999999998,Low,0
7108-DGVUU,0,1,1,0,21,1,2,0,0,2,2,0,0,2,1,0,0,71.7,1497.05,No,1,4,0.047894191910757826,1,1720.8000000000002,Medium,0
3050-RLLXC,0,0,1,1,56,1,2,0,2,2,2,2,2,0,2,0,1,81.25,4620.4,No,2,6,0.017585057570773093,0,4550.0,Premium,0
7609-NRNCA,0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.55,280.85,No,1,1,0.06961011215951575,0,469.20000000000005,Low,0
9251-AWQGT,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,No,2,1,0.021369804466289135,0,960.0,Low,0
2466-FCCPT,0,0,1,1,20,1,0,2,1,1,1,1,1,1,1,0,0,19.7,395.6,No,1,1,0.04979777553083923,0,472.79999999999995,Low,0
7924-GJZFI,0,1,1,0,25,1,0,1,0,0,0,0,0,0,0,1,2,69.3,1813.1,No,2,1,0.03822183001489162,1,1732.5,Medium,0
3900-AQPHZ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9,Yes,0,1,1.0,0,477.59999999999997,Low,1
4124-MMETB,1,0,0,0,22,1,2,1,0,0,0,0,2,2,0,1,1,94.65,2104.55,Yes,1,3,0.04497398493739754,1,2271.6000000000004,High,1
0533-UCAAU,1,1,1,0,57,1,2,0,0,2,2,0,2,0,1,1,1,71.1,4140.1,No,2,4,0.01717349822468056,1,4052.7,Premium,0
8612-GXIDD,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,25.4,313.0,No,1,1,0.08115015974440894,0,609.5999999999999,Low,0
4597-NUCQV,1,1,0,0,24,1,2,1,0,2,0,0,2,2,0,1,2,101.25,2440.15,Yes,2,4,0.041493350818597216,1,2430.0,High,1
0089-IIQKO,0,0,1,1,39,1,2,1,0,0,0,2,2,2,0,1,1,99.95,3767.4,No,2,4,0.026530233051972184,0,3898.05,Premium,0
2692-BUCFV,1,1,0,0,29,1,0,1,0,2,2,0,2,2,0,1,0,101.45,2948.6,No,2,5,0.034406158855049856,1,2942.05,High,0
4635-EJYPD,1,0,1,1,32,1,0,2,1,1,1,1,1,1,2,0,3,18.95,613.95,No,2,1,0.030865705676358005,0,606.4,Low,0
9074-KGVOX,1,0,1,1,50,0,1,0,2,0,0,0,2,0,0,1,1,39.45,2021.35,No,2,2,0.01951665965814926,1,1972.5000000000002,High,0
6603-YRDCJ,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,No,2,4,0.030246730083234242,0,2014.6499999999999,High,0
3712-PKXZA,1,0,1,0,61,1,0,2,1,1,1,1,1,1,1,1,1,20.55,1252.0,No,2,1,0.01641373801916933,0,1253.55,Medium,0
9821-BESNZ,1,0,0,0,66,1,2,1,0,2,0,2,2,2,1,1,2,104.25,6860.6,No,2,5,0.015195463953590064,0,6880.5,Premium,0
4707-YNOQA,0,0,1,1,34,1,2,2,1,1,1,1,1,1,1,1,1,25.6,917.15,No,2,1,0.02791255519816824,0,870.4000000000001,Low,0
5854-KSRBJ,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.4,1782.05,No,2,1,0.014253247664206952,0,1778.0,Medium,0
6599-GZWCM,0,0,0,0,13,1,0,1,0,2,0,0,0,0,1,1,3,74.65,966.25,No,1,2,0.07725743855109962,1,1791.6000000000001,Medium,0
3580-HYCSP,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,0,110.3,7966.9,No,2,6,0.013844782788788612,1,7941.599999999999,Premium,0
8474-UMLNT,0,0,0,0,13,1,0,0,2,2,0,2,0,2,0,0,0,67.8,842.25,No,1,5,0.08049866429207479,0,1627.1999999999998,Medium,0
7511-YMXVQ,1,0,0,0,9,0,1,0,0,0,0,0,2,2,0,1,2,45.4,418.8,Yes,3,2,0.10840496657115567,1,1089.6,Low,1
6873-UDNLD,1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2731.0,No,2,4,0.024697912852435007,1,2698.0,High,0
0320-JDNQG,1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,99.85,2331.3,Yes,1,5,0.04283018058593917,0,2396.3999999999996,High,1
2239-JALAW,1,0,0,0,58,1,2,1,0,2,2,0,2,2,1,1,0,103.25,6017.65,Yes,2,5,0.017157860626656585,1,5988.5,Premium,1
0495-ZBNGW,1,1,1,0,5,1,2,1,0,0,2,0,0,0,0,1,0,79.9,343.95,Yes,0,2,0.2323012065707225,1,1917.6000000000001,Medium,1
0930-EHUZA,0,0,0,0,36,1,0,0,2,2,2,2,2,0,1,1,3,76.35,2606.35,No,2,6,0.029293840044506685,0,2748.6,High,0
6870-ZWMNX,1,0,1,0,70,1,2,0,0,2,2,2,2,0,2,0,1,76.1,5264.25,No,2,5,0.014456000379921166,0,5327.0,Premium,0
3904-UKFRE,1,0,0,0,4,1,2,1,2,0,0,0,0,0,0,1,2,80.1,336.15,No,0,2,0.23828647925033467,1,1922.3999999999999,Medium,0
6048-NJXHX,1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,No,2,1,0.02195786313858469,0,809.75,Low,0
0508-SQWPL,0,0,1,1,57,1,0,2,1,1,1,1,1,1,2,1,0,20.1,1087.7,No,2,1,0.01847936011767951,0,1145.7,Low,0
6701-DHKWQ,0,0,1,1,61,0,1,0,0,2,2,2,2,0,2,0,1,51.35,3244.4,No,2,4,0.01582727160646036,0,3132.35,High,0
2208-UGTGR,1,0,0,0,56,1,2,1,0,2,0,0,2,2,0,0,2,98.6,5581.05,No,2,4,0.017666926474408935,1,5521.599999999999,Premium,0
4163-NCJAK,0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,No,2,1,0.022932983163719924,0,1124.7,Low,0
3714-XPXBW,0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2976.95,No,2,6,0.026503636272023384,0,2919.3,High,0
5688-KZTSN,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05,Yes,1,1,0.06943239021003297,0,480.0,Low,1
1618-CFHME,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35,Yes,0,1,0.5294733170561563,1,1821.6000000000001,Medium,1
8756-RDDLT,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,No,2,3,0.014568849563258627,0,3056.6000000000004,High,0
0277-BKSQP,1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,54.4,475.1,No,3,2,0.11450221006103978,1,1305.6,Medium,0
4922-CVPDX,0,0,1,0,26,1,0,0,0,2,2,0,2,2,2,1,1,73.5,1905.7,No,2,5,0.038568505011281944,1,1911.0,Medium,0
5153-RTHKF,0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,85.35,2896.6,No,2,2,0.029465580335565834,1,2901.8999999999996,High,0
8272-ONJLV,1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,95.7,1184.0,No,1,4,0.0808277027027027,1,2296.8,High,0
4626-OZDTJ,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,78.65,3950.85,No,2,5,0.019907108596884215,0,4011.15,Premium,0
4373-MAVJG,0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,0,90.9,1259.0,Yes,1,3,0.07220015885623511,1,2181.6000000000004,High,1
0278-YXOOG,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,113.85,Yes,0,1,0.18489240228370665,0,505.20000000000005,Low,1
8332-OSJDW,1,0,1,1,12,1,2,2,1,1,1,1,1,1,1,0,3,26.4,314.95,No,1,1,0.08382282902047944,0,633.5999999999999,Low,0
5149-CUZUJ,1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,No,2,5,0.0335578954973179,0,2601.2000000000003,High,0
1142-IHLOO,0,0,0,0,51,1,0,1,0,0,0,0,2,2,1,0,1,87.55,4475.9,No,2,3,0.019560311892580264,1,4465.05,Premium,0
0666-UXTJO,1,1,1,0,34,1,0,1,0,0,2,0,2,0,0,1,1,85.2,2874.45,No,2,3,0.029640452956217714,1,2896.8,High,0
1355-KUSBG,0,0,1,1,7,1,2,0,0,0,0,0,0,0,0,0,2,48.8,349.8,No,3,1,0.13950829045168667,1,1171.1999999999998,Low,0
4815-GBTCD,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,No,0,0,0.2516258129064532,1,603.5999999999999,Low,0
6746-WAUWT,1,0,0,0,19,1,0,2,1,1,1,1,1,1,1,1,1,19.7,386.5,No,1,1,0.05097024579560155,0,472.79999999999995,Low,0
8051-HJRLT,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.55,70.55,Yes,0,1,1.0,1,1693.1999999999998,Medium,1
1704-NRWYE,0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,751.65,Yes,3,2,0.10756336060666533,1,1940.3999999999999,Medium,1
3896-ZVNET,0,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.7,571.75,No,2,1,0.04320069960647136,0,592.8,Low,0
1915-IOFGU,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,70.5,Yes,0,1,1.0,1,1692.0,Medium,1
1452-XRSJV,0,0,1,1,39,1,0,0,2,0,0,0,0,0,0,0,1,51.05,2066.0,No,2,2,0.02470958373668925,1,1990.9499999999998,High,0
9853-JFZDU,0,0,1,0,35,1,0,0,0,2,0,2,0,0,0,0,2,56.85,1861.1,No,2,3,0.030546451023588203,0,1989.75,High,0
6620-HVDUJ,1,0,0,0,24,1,0,0,2,2,0,2,0,0,0,0,0,60.45,1440.75,No,2,4,0.04195731389901093,0,1450.8000000000002,Medium,0
5616-PRTNT,1,0,0,1,20,1,0,2,1,1,1,1,1,1,0,1,2,19.4,374.5,Yes,1,1,0.05180240320427236,0,465.59999999999997,Low,1
7188-CBBBA,0,0,0,0,65,1,2,1,0,2,2,0,2,0,1,1,2,95.5,6153.85,No,2,4,0.015518740300787311,1,6207.5,Premium,0
3165-HDOEW,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,45.85,45.85,Yes,0,1,1.0,1,1100.4,Low,1
1591-NFNLQ,1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,4242.35,Yes,2,2,0.018857472862917956,1,4080.0,Premium,1
1452-VOQCH,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,No,0,1,1.0,1,1802.3999999999999,Medium,0
8413-YNHNV,1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,6322.1,No,2,7,0.014338590025466221,0,6254.85,Premium,0
1891-FZYSA,1,1,1,0,69,1,2,1,0,2,0,0,2,0,0,1,2,89.95,6143.15,Yes,2,3,0.01464232519147343,1,6206.55,Premium,1
6103-LIANB,1,0,1,1,59,1,2,1,0,0,2,0,2,2,2,1,1,99.5,5861.75,No,2,4,0.016974453021708535,1,5870.5,Premium,0
5035-BVCXS,1,0,0,0,11,1,0,1,0,2,0,0,0,0,0,1,3,75.9,866.4,No,3,2,0.0876038781163435,1,1821.6000000000001,Medium,0
9152-AMKAK,1,0,0,0,6,1,0,0,2,0,2,2,2,2,2,1,3,80.25,493.4,No,3,6,0.1626469396027564,0,1926.0,Medium,0
9397-TZSHA,0,0,0,0,69,1,2,2,1,1,1,1,1,1,2,0,1,24.6,1678.05,No,2,1,0.014659873066952715,0,1697.4,Medium,0
5797-APWZC,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.6,90.6,Yes,0,3,1.0,1,2174.3999999999996,High,1
9061-TIHDA,1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,95.25,1233.65,Yes,1,3,0.07720990556478742,1,2286.0,High,1
9158-VCTQB,0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95,Yes,2,7,0.024722793501561497,0,4657.599999999999,Premium,1
5982-FPVQN,0,0,1,1,37,1,2,1,0,2,2,0,0,2,0,1,2,95.15,3532.85,No,2,4,0.026932929504507694,1,3520.55,High,0
4565-NLZBV,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,0,24.65,1710.15,No,2,1,0.014413940297634709,0,1750.1499999999999,Medium,0
0564-MUUQK,0,0,1,1,20,1,2,1,0,0,2,2,0,2,0,1,0,95.5,1916.2,No,1,4,0.049838221480012525,0,2292.0,High,0
8981-FJGLA,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,851.8,No,3,2,0.0915707912655553,1,1872.0,Medium,0
9601-BRXPO,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,Yes,2,5,0.04089226573154101,0,2623.75,High,1
9442-JTWDL,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,No,3,1,0.08435002103491797,0,481.20000000000005,Low,0
9028-LIHRP,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,No,2,6,0.013899292550977944,0,7114.2,Premium,0
3363-DTIVD,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,No,2,5,0.014252920126932685,1,7494.05,Premium,0
0491-KAPQG,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,No,1,1,0.04728299223712068,1,1768.8000000000002,Medium,0
4633-MKHYU,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,No,3,3,0.11209738777580523,1,2121.6000000000004,High,0
5269-NRGDP,1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,No,2,5,0.023686553873552986,0,3072.3,High,0
3319-DWOEP,1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,573.75,Yes,3,4,0.16688453159041394,1,2298.0,High,1
5855-EIBDE,0,0,1,0,49,1,2,1,2,2,2,2,0,2,2,0,1,106.65,5174.35,No,2,6,0.0206112845091654,0,5225.85,Premium,0
3062-ICYZQ,0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,No,2,4,0.020663751418154578,1,4783.8,Premium,0
4958-XCBDQ,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,Yes,2,4,0.029002087921517032,1,3549.0,High,1
7396-VJUZB,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,155.35,No,0,1,0.29127775989700677,1,1086.0,Low,0
2040-VZIKE,0,0,1,0,49,1,2,1,2,0,0,0,2,2,0,1,3,100.85,4847.35,No,2,4,0.02080518221296172,1,4941.65,Premium,0
0247-SLUJI,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,No,0,1,1.0,0,472.79999999999995,Low,0
2122-YWVYA,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,No,1,2,0.0546218487394958,1,1809.6000000000001,Medium,0
3961-SXAXY,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,No,0,1,1.0,1,1057.1999999999998,Low,0
9766-HGEDE,0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.35,307.0,No,1,1,0.06302931596091206,0,464.40000000000003,Low,0
2724-FJDYW,1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,No,2,4,0.025026235342428253,0,2139.15,High,0
4992-LTJNE,1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3983.6,No,2,2,0.013881915855005523,1,3981.6,Premium,0
0406-BPDVR,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,Yes,2,4,0.018890398466434647,1,5481.0,Premium,1
1396-QWFBJ,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,Yes,1,2,0.04729513955419301,1,1777.1999999999998,Medium,1
2164-SOQXL,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05,No,1,1,0.04937815539958133,0,481.20000000000005,Low,0
5570-PTWEH,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.15,216.75,Yes,0,1,0.34671280276816613,1,1803.6000000000001,Medium,1
3570-YUEKJ,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,No,2,2,0.023845617074520563,1,2081.1,High,0
8224-IVVPA,0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,No,2,3,0.03430230799479718,1,1530.9,Medium,0
5624-BQSSA,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.95,20.95,Yes,0,1,1.0,0,502.79999999999995,Low,1
0813-TAXXS,1,0,0,0,55,1,2,0,0,0,2,0,2,2,2,1,0,77.8,4323.35,No,2,4,0.017995304567060263,1,4279.0,Premium,0
1031-IIDEO,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,Yes,0,1,1.0,1,1700.3999999999999,Medium,1
0112-QWPNC,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35,Yes,2,6,0.020779188786382054,0,4133.15,Premium,1
9947-OTFQU,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,Yes,1,2,0.06925439821278973,1,1785.6000000000001,Medium,1
2333-KWEWW,1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,388.6,No,1,1,0.05159547092125579,0,481.20000000000005,Low,0
6267-DCFFZ,0,1,1,0,30,1,2,1,0,2,0,0,2,0,0,1,2,90.05,2627.2,No,2,3,0.0342760353227771,1,2701.5,High,0
5980-BDHPY,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,6230.1,No,2,7,0.013980513956437294,0,6271.2,Premium,0
4872-VXRIL,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,No,2,4,0.017637189507713712,0,3620.4000000000005,High,0
5188-HGMLP,1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3919.15,No,2,1,0.01888164525471084,1,3996.0,Premium,0
3758-CKOQL,0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0,6152.3,No,2,6,0.01739186970726395,0,6313.0,Premium,0
4091-TVOCN,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,No,2,5,0.021385219079688794,1,3780.0,High,0
2005-DWQZJ,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,201.7,No,3,1,0.09444719881011404,0,457.20000000000005,Low,0
6384-VMJHP,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,5265.2,No,2,6,0.013864620527235434,0,5256.0,Premium,0
2272-JKMSI,0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,6840.95,No,2,6,0.016196580884233914,0,6869.599999999999,Premium,0
0754-EEBDC,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,No,0,1,0.25962165688193084,0,477.59999999999997,Low,0
5651-WYIPH,0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,865.75,No,1,2,0.05758013283280393,1,1196.4,Low,0
2845-AFFTX,1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4259.3,Yes,2,4,0.023431080224450025,1,4091.7999999999997,Premium,1
0328-GRPMV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,Yes,0,1,1.0,1,1682.3999999999999,Medium,1
6235-VDHOM,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,Yes,0,1,0.21709271270507438,1,682.8,Low,1
9259-PACGQ,0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,2274.9,Yes,2,4,0.027539672073497733,0,2130.1,High,1
1686-STUHN,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,No,2,1,0.023296858453935757,0,831.6,Low,0
5922-ABDVO,0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,Yes,1,3,0.05090712926946992,1,2151.6000000000004,High,1
6522-OIQSX,0,0,1,1,69,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3772.5,No,2,4,0.01456593770709079,1,3791.55,Premium,0
1666-JXLKU,0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3810.55,No,2,4,0.026256052275918172,1,3701.85,High,0
6614-FHDBO,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,No,2,6,0.013860858306995164,0,7862.400000000001,Premium,0
6598-KELSS,1,0,0,1,50,0,1,0,2,2,0,0,2,0,1,1,0,43.05,2208.05,No,2,3,0.01949684110414166,1,2152.5,High,0
5201-FRKKS,1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1952.25,No,2,2,0.03805865027532334,1,1857.5,Medium,0
8904-OPDCK,1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,1364.75,No,2,0,0.018281736581791535,1,1347.3,Medium,0
2542-HYGIQ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.95,19.95,No,0,1,1.0,0,478.79999999999995,Low,0
8510-TMWYB,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,3246.45,No,2,3,0.018420120439249028,1,3229.2,High,0
8665-UTDHZ,1,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,2,30.2,30.2,Yes,0,1,1.0,1,724.8,Low,1
5327-CNLUQ,1,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9,4473.45,No,2,5,0.02166113402407538,1,4651.200000000001,Premium,0
5956-VKDTT,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,334.8,Yes,0,1,0.22207287933094383,1,1784.3999999999999,Medium,1
7921-LMDFQ,1,1,0,0,51,1,0,1,0,0,2,0,2,2,1,1,0,94.0,4905.75,No,2,4,0.019161188401365745,1,4794.0,Premium,0
3703-KBKZP,1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,74.45,1261.35,No,1,1,0.059024061521385826,1,1786.8000000000002,Medium,0
7145-FEJWU,0,0,0,1,12,1,2,1,0,2,2,0,2,2,0,1,2,105.3,1275.65,No,1,5,0.08254615294163758,1,2527.2,High,0
2931-VUVJN,0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,No,2,5,0.017150203322453,0,5548.95,Premium,0
6897-UUBNU,1,0,0,0,29,1,0,1,0,2,0,2,2,0,0,0,3,89.65,2623.65,No,2,4,0.034169954071617784,0,2599.8500000000004,High,0
6369-MCAKO,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6185.8,No,2,7,0.014395874422063434,0,6055.4,Premium,0
6567-HOOPW,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,Yes,0,2,1.0,1,1900.8000000000002,Medium,1
1907-UBQFC,1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,Yes,3,2,0.10578668409206418,1,1748.3999999999999,Medium,1
3308-JSGML,1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,No,2,5,0.016478639515288728,0,3778.95,High,0
6356-ELRKD,0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,95.6,Yes,0,4,1.0,1,2294.3999999999996,High,1
5020-ZSTTY,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,Yes,2,6,0.018953587273855772,0,4452.3,Premium,1
3716-LRGXK,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,No,2,4,0.0166710617397897,1,6069.0,Premium,0
0392-BZIUW,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,105.0,7589.8,No,2,5,0.013834356636538512,1,7560.0,Premium,0
2988-QRAJY,1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,7430.75,No,2,6,0.014810079736231201,1,7593.45,Premium,0
5186-PEIZU,0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,19.25,617.65,No,2,1,0.03116651825467498,0,673.75,Low,0
8566-YPRGL,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,No,0,1,1.0,0,468.0,Low,0
7718-UPSKJ,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9,No,2,6,0.01467201698865125,0,7341.6,Premium,0
3733-ZEECP,1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1232.9,No,1,2,0.04144699489009652,0,1226.4,Medium,0
4929-ROART,1,0,0,0,18,1,2,0,2,0,0,0,0,0,0,0,3,56.25,969.85,No,1,2,0.057998659586533996,1,1350.0,Medium,0
5641-DMBFJ,0,0,1,0,58,1,2,0,2,0,2,2,2,2,2,1,2,84.3,4916.4,No,2,6,0.017146692701977058,0,4889.4,Premium,0
7245-JMTTQ,0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25,No,2,6,0.01955025643273572,0,5686.5,Premium,0
8884-FEEWR,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0,No,2,1,0.027320954907161805,0,721.0,Low,0
4468-KAZHE,0,1,1,0,20,1,0,0,0,2,0,0,0,2,0,1,2,60.0,1259.35,No,1,3,0.047643625679914245,1,1440.0,Medium,0
3158-MOERK,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,Yes,0,3,0.5491990846681922,1,2304.0,High,1
